申請年度,項次,業者名稱,電廠名稱,施工取得日期,土地面積,裝置容量,縣市,鄉鎮區,地段,地號
109,9,禧壹股份有限公司,禧壹股份有限公司-亞德客太陽光電發電系統,109/05/22,"58,868.000",672.700,台南市,新市區,新晶段,48-4
109,10,台灣電力股份有限公司,鳳山水庫浮動式太陽光電新建工程,109/09/09,"534,399.810","1,999.580",高雄市,小港區,水庫段,433
109,10,台灣電力股份有限公司,鳳山水庫浮動式太陽光電新建工程,109/09/09,"534,399.810","1,999.580",高雄市,小港區,水庫段,433-17
109,10,台灣電力股份有限公司,鳳山水庫浮動式太陽光電新建工程,109/09/09,"534,399.810","1,999.580",高雄市,小港區,水庫段,433-25
109,10,台灣電力股份有限公司,鳳山水庫浮動式太陽光電新建工程,109/09/09,"534,399.810","1,999.580",高雄市,小港區,水庫段,441
109,10,台灣電力股份有限公司,鳳山水庫浮動式太陽光電新建工程,109/09/09,"534,399.810","1,999.580",高雄市,小港區,水庫段,442
109,10,台灣電力股份有限公司,鳳山水庫浮動式太陽光電新建工程,109/09/09,"534,399.810","1,999.580",高雄市,小港區,水庫段,444
109,11,泰一能源科技有限公司,屏東鹽埔太陽光電發電廠,109/05/25,"19,474.380","1,949.560",屏東縣,鹽埔鄉,上洛陽段,910
109,11,泰一能源科技有限公司,屏東鹽埔太陽光電發電廠,109/05/25,"19,474.380","1,949.560",屏東縣,鹽埔鄉,上洛陽段,911
109,11,泰一能源科技有限公司,屏東鹽埔太陽光電發電廠,109/05/25,"19,474.380","1,949.560",屏東縣,鹽埔鄉,上洛陽段,912
109,11,泰一能源科技有限公司,屏東鹽埔太陽光電發電廠,109/05/25,"19,474.380","1,949.560",屏東縣,鹽埔鄉,上洛陽段,913
109,11,泰一能源科技有限公司,屏東鹽埔太陽光電發電廠,109/05/25,"19,474.380","1,949.560",屏東縣,鹽埔鄉,上洛陽段,916
109,12,心忠電業股份有限公司,心忠學甲第一型太陽電廠,109/06/15,"709,796.000","75,969.600",台南市,學甲區,學甲寮段,287
109,12,心忠電業股份有限公司,心忠學甲第一型太陽電廠,109/06/15,"709,796.000","75,969.600",台南市,學甲區,學甲寮段,288
109,12,心忠電業股份有限公司,心忠學甲第一型太陽電廠,109/06/15,"709,796.000","75,969.600",台南市,學甲區,學甲寮段,283-12
109,12,心忠電業股份有限公司,心忠學甲第一型太陽電廠,109/06/15,"709,796.000","75,969.600",台南市,學甲區,學甲寮段,283-19
109,12,心忠電業股份有限公司,心忠學甲第一型太陽電廠,109/06/15,"709,796.000","75,969.600",台南市,學甲區,學甲寮段,283-20
109,12,心忠電業股份有限公司,心忠學甲第一型太陽電廠,109/06/15,"709,796.000","75,969.600",台南市,學甲區,學甲寮段,283-270
109,12,心忠電業股份有限公司,心忠學甲第一型太陽電廠,109/06/15,"709,796.000","75,969.600",台南市,學甲區,學甲寮段,283-272
109,12,心忠電業股份有限公司,心忠學甲第一型太陽電廠,109/06/15,"709,796.000","75,969.600",台南市,學甲區,學甲寮段,283-283
109,12,心忠電業股份有限公司,心忠學甲第一型太陽電廠,109/06/15,"709,796.000","75,969.600",台南市,學甲區,學甲寮段,283-284
109,12,心忠電業股份有限公司,心忠學甲第一型太陽電廠,109/06/15,"709,796.000","75,969.600",台南市,學甲區,學甲寮段,283-285
109,12,心忠電業股份有限公司,心忠學甲第一型太陽電廠,109/06/15,"709,796.000","75,969.600",台南市,學甲區,學甲寮段,283-286
109,12,心忠電業股份有限公司,心忠學甲第一型太陽電廠,109/06/15,"709,796.000","75,969.600",台南市,學甲區,學甲寮段,283-287
109,12,心忠電業股份有限公司,心忠學甲第一型太陽電廠,109/06/15,"709,796.000","75,969.600",台南市,學甲區,學甲寮段,283-288
109,12,心忠電業股份有限公司,心忠學甲第一型太陽電廠,109/06/15,"709,796.000","75,969.600",台南市,學甲區,學甲寮段,283-289
109,12,心忠電業股份有限公司,心忠學甲第一型太陽電廠,109/06/15,"709,796.000","75,969.600",台南市,學甲區,學甲寮段,283-290
109,12,心忠電業股份有限公司,心忠學甲第一型太陽電廠,109/06/15,"709,796.000","75,969.600",台南市,學甲區,學甲寮段,283-291
109,12,心忠電業股份有限公司,心忠學甲第一型太陽電廠,109/06/15,"709,796.000","75,969.600",台南市,學甲區,學甲寮段,283-292
109,12,心忠電業股份有限公司,心忠學甲第一型太陽電廠,109/06/15,"709,796.000","75,969.600",台南市,學甲區,學甲寮段,283-293
109,12,心忠電業股份有限公司,心忠學甲第一型太陽電廠,109/06/15,"709,796.000","75,969.600",台南市,學甲區,學甲寮段,283-294
109,12,心忠電業股份有限公司,心忠學甲第一型太陽電廠,109/06/15,"709,796.000","75,969.600",台南市,學甲區,學甲寮段,283-295
109,12,心忠電業股份有限公司,心忠學甲第一型太陽電廠,109/06/15,"709,796.000","75,969.600",台南市,學甲區,學甲寮段,283-318
109,12,心忠電業股份有限公司,心忠學甲第一型太陽電廠,109/06/15,"709,796.000","75,969.600",台南市,學甲區,學甲寮段,283-321
109,12,心忠電業股份有限公司,心忠學甲第一型太陽電廠,109/06/15,"709,796.000","75,969.600",台南市,學甲區,學甲寮段,283-322
109,12,心忠電業股份有限公司,心忠學甲第一型太陽電廠,109/06/15,"709,796.000","75,969.600",台南市,學甲區,學甲寮段,283-325
109,12,心忠電業股份有限公司,心忠學甲第一型太陽電廠,109/06/15,"709,796.000","75,969.600",台南市,學甲區,學甲寮段,283-326
109,12,心忠電業股份有限公司,心忠學甲第一型太陽電廠,109/06/15,"709,796.000","75,969.600",台南市,學甲區,學甲寮段,283-327
109,12,心忠電業股份有限公司,心忠學甲第一型太陽電廠,109/06/15,"709,796.000","75,969.600",台南市,學甲區,學甲寮段,283-329
109,12,心忠電業股份有限公司,心忠學甲第一型太陽電廠,109/06/15,"709,796.000","75,969.600",台南市,學甲區,學甲寮段,283-330
109,12,心忠電業股份有限公司,心忠學甲第一型太陽電廠,109/06/15,"709,796.000","75,969.600",台南市,學甲區,學甲寮段,283-391
109,12,心忠電業股份有限公司,心忠學甲第一型太陽電廠,109/06/15,"709,796.000","75,969.600",台南市,學甲區,學甲寮段,283-468
109,12,心忠電業股份有限公司,心忠學甲第一型太陽電廠,109/06/15,"709,796.000","75,969.600",台南市,學甲區,學甲寮段,288-4
109,12,心忠電業股份有限公司,心忠學甲第一型太陽電廠,109/06/15,"709,796.000","75,969.600",台南市,學甲區,學甲寮段,288-5
109,12,心忠電業股份有限公司,心忠學甲第一型太陽電廠,109/06/15,"709,796.000","75,969.600",台南市,學甲區,學甲寮段,288-6
109,12,心忠電業股份有限公司,心忠學甲第一型太陽電廠,109/06/15,"709,796.000","75,969.600",台南市,學甲區,宅子港段,165-1273
109,12,心忠電業股份有限公司,心忠學甲第一型太陽電廠,109/06/15,"709,796.000","75,969.600",台南市,學甲區,宅子港段,165-413
109,12,心忠電業股份有限公司,心忠學甲第一型太陽電廠,109/06/15,"709,796.000","75,969.600",台南市,學甲區,宅子港段,165-414
109,12,心忠電業股份有限公司,心忠學甲第一型太陽電廠,109/06/15,"709,796.000","75,969.600",台南市,學甲區,宅子港段,165-535
109,12,心忠電業股份有限公司,心忠學甲第一型太陽電廠,109/06/15,"709,796.000","75,969.600",台南市,學甲區,宅子港段,165-536
109,12,心忠電業股份有限公司,心忠學甲第一型太陽電廠,109/06/15,"709,796.000","75,969.600",台南市,學甲區,宅子港段,165-537
109,12,心忠電業股份有限公司,心忠學甲第一型太陽電廠,109/06/15,"709,796.000","75,969.600",台南市,學甲區,宅子港段,165-538
109,12,心忠電業股份有限公司,心忠學甲第一型太陽電廠,109/06/15,"709,796.000","75,969.600",台南市,學甲區,宅子港段,165-539
109,12,心忠電業股份有限公司,心忠學甲第一型太陽電廠,109/06/15,"709,796.000","75,969.600",台南市,學甲區,宅子港段,165-540
109,12,心忠電業股份有限公司,心忠學甲第一型太陽電廠,109/06/15,"709,796.000","75,969.600",台南市,學甲區,宅子港段,165-541
109,12,心忠電業股份有限公司,心忠學甲第一型太陽電廠,109/06/15,"709,796.000","75,969.600",台南市,學甲區,宅子港段,165-542
109,12,心忠電業股份有限公司,心忠學甲第一型太陽電廠,109/06/15,"709,796.000","75,969.600",台南市,學甲區,宅子港段,165-543
109,12,心忠電業股份有限公司,心忠學甲第一型太陽電廠,109/06/15,"709,796.000","75,969.600",台南市,學甲區,宅子港段,165-544
109,12,心忠電業股份有限公司,心忠學甲第一型太陽電廠,109/06/15,"709,796.000","75,969.600",台南市,學甲區,宅子港段,165-546
109,12,心忠電業股份有限公司,心忠學甲第一型太陽電廠,109/06/15,"709,796.000","75,969.600",台南市,學甲區,宅子港段,165-547
109,12,心忠電業股份有限公司,心忠學甲第一型太陽電廠,109/06/15,"709,796.000","75,969.600",台南市,學甲區,宅子港段,165-548
109,12,心忠電業股份有限公司,心忠學甲第一型太陽電廠,109/06/15,"709,796.000","75,969.600",台南市,學甲區,宅子港段,165-549
109,12,心忠電業股份有限公司,心忠學甲第一型太陽電廠,109/06/15,"709,796.000","75,969.600",台南市,學甲區,宅子港段,165-550
109,12,心忠電業股份有限公司,心忠學甲第一型太陽電廠,109/06/15,"709,796.000","75,969.600",台南市,學甲區,宅子港段,165-569
109,12,心忠電業股份有限公司,心忠學甲第一型太陽電廠,109/06/15,"709,796.000","75,969.600",台南市,學甲區,宅子港段,165-570
109,12,心忠電業股份有限公司,心忠學甲第一型太陽電廠,109/06/15,"709,796.000","75,969.600",台南市,學甲區,宅子港段,165-571
109,12,心忠電業股份有限公司,心忠學甲第一型太陽電廠,109/06/15,"709,796.000","75,969.600",台南市,學甲區,宅子港段,165-572
109,12,心忠電業股份有限公司,心忠學甲第一型太陽電廠,109/06/15,"709,796.000","75,969.600",台南市,學甲區,宅子港段,165-573
109,12,心忠電業股份有限公司,心忠學甲第一型太陽電廠,109/06/15,"709,796.000","75,969.600",台南市,學甲區,宅子港段,165-574
109,12,心忠電業股份有限公司,心忠學甲第一型太陽電廠,109/06/15,"709,796.000","75,969.600",台南市,學甲區,宅子港段,165-575
109,12,心忠電業股份有限公司,心忠學甲第一型太陽電廠,109/06/15,"709,796.000","75,969.600",台南市,學甲區,宅子港段,165-576
109,12,心忠電業股份有限公司,心忠學甲第一型太陽電廠,109/06/15,"709,796.000","75,969.600",台南市,學甲區,宅子港段,165-578
109,12,心忠電業股份有限公司,心忠學甲第一型太陽電廠,109/06/15,"709,796.000","75,969.600",台南市,學甲區,宅子港段,165-579
109,12,心忠電業股份有限公司,心忠學甲第一型太陽電廠,109/06/15,"709,796.000","75,969.600",台南市,學甲區,宅子港段,165-580
109,12,心忠電業股份有限公司,心忠學甲第一型太陽電廠,109/06/15,"709,796.000","75,969.600",台南市,學甲區,宅子港段,165-586
109,12,心忠電業股份有限公司,心忠學甲第一型太陽電廠,109/06/15,"709,796.000","75,969.600",台南市,學甲區,宅子港段,165-587
109,12,心忠電業股份有限公司,心忠學甲第一型太陽電廠,109/06/15,"709,796.000","75,969.600",台南市,學甲區,宅子港段,165-588
109,12,心忠電業股份有限公司,心忠學甲第一型太陽電廠,109/06/15,"709,796.000","75,969.600",台南市,學甲區,宅子港段,165-589
109,12,心忠電業股份有限公司,心忠學甲第一型太陽電廠,109/06/15,"709,796.000","75,969.600",台南市,學甲區,宅子港段,165-590
109,12,心忠電業股份有限公司,心忠學甲第一型太陽電廠,109/06/15,"709,796.000","75,969.600",台南市,學甲區,宅子港段,165-591
109,12,心忠電業股份有限公司,心忠學甲第一型太陽電廠,109/06/15,"709,796.000","75,969.600",台南市,學甲區,宅子港段,165-592
109,12,心忠電業股份有限公司,心忠學甲第一型太陽電廠,109/06/15,"709,796.000","75,969.600",台南市,學甲區,宅子港段,165-593
109,12,心忠電業股份有限公司,心忠學甲第一型太陽電廠,109/06/15,"709,796.000","75,969.600",台南市,學甲區,宅子港段,165-594
109,12,心忠電業股份有限公司,心忠學甲第一型太陽電廠,109/06/15,"709,796.000","75,969.600",台南市,學甲區,宅子港段,165-595
109,12,心忠電業股份有限公司,心忠學甲第一型太陽電廠,109/06/15,"709,796.000","75,969.600",台南市,學甲區,宅子港段,165-597
109,12,心忠電業股份有限公司,心忠學甲第一型太陽電廠,109/06/15,"709,796.000","75,969.600",台南市,學甲區,宅子港段,165-598
109,12,心忠電業股份有限公司,心忠學甲第一型太陽電廠,109/06/15,"709,796.000","75,969.600",台南市,學甲區,宅子港段,165-599
109,12,心忠電業股份有限公司,心忠學甲第一型太陽電廠,109/06/15,"709,796.000","75,969.600",台南市,學甲區,宅子港段,165-600
109,12,心忠電業股份有限公司,心忠學甲第一型太陽電廠,109/06/15,"709,796.000","75,969.600",台南市,學甲區,宅子港段,165-601
109,12,心忠電業股份有限公司,心忠學甲第一型太陽電廠,109/06/15,"709,796.000","75,969.600",台南市,學甲區,宅子港段,165-602
109,12,心忠電業股份有限公司,心忠學甲第一型太陽電廠,109/06/15,"709,796.000","75,969.600",台南市,學甲區,宅子港段,165-603
109,12,心忠電業股份有限公司,心忠學甲第一型太陽電廠,109/06/15,"709,796.000","75,969.600",台南市,學甲區,宅子港段,165-604
109,12,心忠電業股份有限公司,心忠學甲第一型太陽電廠,109/06/15,"709,796.000","75,969.600",台南市,學甲區,宅子港段,165-605
109,12,心忠電業股份有限公司,心忠學甲第一型太陽電廠,109/06/15,"709,796.000","75,969.600",台南市,學甲區,宅子港段,165-606
109,12,心忠電業股份有限公司,心忠學甲第一型太陽電廠,109/06/15,"709,796.000","75,969.600",台南市,學甲區,宅子港段,165-607
109,12,心忠電業股份有限公司,心忠學甲第一型太陽電廠,109/06/15,"709,796.000","75,969.600",台南市,學甲區,宅子港段,165-608
109,12,心忠電業股份有限公司,心忠學甲第一型太陽電廠,109/06/15,"709,796.000","75,969.600",台南市,學甲區,宅子港段,165-609
109,12,心忠電業股份有限公司,心忠學甲第一型太陽電廠,109/06/15,"709,796.000","75,969.600",台南市,學甲區,宅子港段,165-618
109,12,心忠電業股份有限公司,心忠學甲第一型太陽電廠,109/06/15,"709,796.000","75,969.600",台南市,學甲區,宅子港段,165-619
109,12,心忠電業股份有限公司,心忠學甲第一型太陽電廠,109/06/15,"709,796.000","75,969.600",台南市,學甲區,宅子港段,165-620
109,12,心忠電業股份有限公司,心忠學甲第一型太陽電廠,109/06/15,"709,796.000","75,969.600",台南市,學甲區,宅子港段,165-621
109,12,心忠電業股份有限公司,心忠學甲第一型太陽電廠,109/06/15,"709,796.000","75,969.600",台南市,學甲區,宅子港段,165-622
109,12,心忠電業股份有限公司,心忠學甲第一型太陽電廠,109/06/15,"709,796.000","75,969.600",台南市,學甲區,宅子港段,165-623
109,12,心忠電業股份有限公司,心忠學甲第一型太陽電廠,109/06/15,"709,796.000","75,969.600",台南市,學甲區,宅子港段,165-631
109,12,心忠電業股份有限公司,心忠學甲第一型太陽電廠,109/06/15,"709,796.000","75,969.600",台南市,學甲區,宅子港段,165-637
109,12,心忠電業股份有限公司,心忠學甲第一型太陽電廠,109/06/15,"709,796.000","75,969.600",台南市,學甲區,宅子港段,165-638
109,12,心忠電業股份有限公司,心忠學甲第一型太陽電廠,109/06/15,"709,796.000","75,969.600",台南市,學甲區,宅子港段,165-639
109,12,心忠電業股份有限公司,心忠學甲第一型太陽電廠,109/06/15,"709,796.000","75,969.600",台南市,學甲區,宅子港段,165-640
109,12,心忠電業股份有限公司,心忠學甲第一型太陽電廠,109/06/15,"709,796.000","75,969.600",台南市,學甲區,宅子港段,165-641
109,12,心忠電業股份有限公司,心忠學甲第一型太陽電廠,109/06/15,"709,796.000","75,969.600",台南市,學甲區,宅子港段,165-7
109,12,心忠電業股份有限公司,心忠學甲第一型太陽電廠,109/06/15,"709,796.000","75,969.600",台南市,學甲區,宅子港段,165-832
109,12,心忠電業股份有限公司,心忠學甲第一型太陽電廠,109/06/15,"709,796.000","75,969.600",台南市,學甲區,宅子港段,165-835
109,12,心忠電業股份有限公司,心忠學甲第一型太陽電廠,109/06/15,"709,796.000","75,969.600",台南市,學甲區,宅子港段,165-839
109,12,心忠電業股份有限公司,心忠學甲第一型太陽電廠,109/06/15,"709,796.000","75,969.600",台南市,學甲區,宅子港段,165-840
109,12,心忠電業股份有限公司,心忠學甲第一型太陽電廠,109/06/15,"709,796.000","75,969.600",台南市,學甲區,宅子港段,165-880
109,12,心忠電業股份有限公司,心忠學甲第一型太陽電廠,109/06/15,"709,796.000","75,969.600",台南市,學甲區,宅子港段,165-882
